,img_name,upper_fabric,lower_fabric,outer_fabric,upper_pattern,lower_pattern,outer_pattern,img_id,img_num,img_view,segm_name
43210,WOMEN-Tees_Tanks-id_00007479-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Tees_Tanks-id_00007479,03,full,WOMEN-Tees_Tanks-id_00007479-03_4_full_segm.png
30551,WOMEN-Sweaters-id_00004299-01_7_additional.jpg,1,1,1,1,1,3,WOMEN-Sweaters-id_00004299,01,additional,WOMEN-Sweaters-id_00004299-01_7_additional_segm.png
1291,MEN-Shirts_Polos-id_00005557-02_4_full.jpg,1,1,7,3,3,7,MEN-Shirts_Polos-id_00005557,02,full,MEN-Shirts_Polos-id_00005557-02_4_full_segm.png
25182,WOMEN-Pants-id_00007811-08_1_front.jpg,4,1,7,3,3,7,WOMEN-Pants-id_00007811,08,front,WOMEN-Pants-id_00007811-08_1_front_segm.png
10716,WOMEN-Blouses_Shirts-id_00005497-04_4_full.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00005497,04,full,WOMEN-Blouses_Shirts-id_00005497-04_4_full_segm.png
17289,WOMEN-Dresses-id_00003234-02_4_full.jpg,1,1,7,1,5,7,WOMEN-Dresses-id_00003234,02,full,WOMEN-Dresses-id_00003234-02_4_full_segm.png
14596,WOMEN-Denim-id_00000152-03_1_front.jpg,1,0,7,3,3,7,WOMEN-Denim-id_00000152,03,front,WOMEN-Denim-id_00000152-03_1_front_segm.png
4519,MEN-Tees_Tanks-id_00004809-01_4_full.jpg,1,0,7,1,3,7,MEN-Tees_Tanks-id_00004809,01,full,MEN-Tees_Tanks-id_00004809-01_4_full_segm.png
19905,WOMEN-Dresses-id_00006069-02_4_full.jpg,1,5,7,1,3,7,WOMEN-Dresses-id_00006069,02,full,WOMEN-Dresses-id_00006069-02_4_full_segm.png
34096,WOMEN-Tees_Tanks-id_00001193-02_7_additional.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00001193,02,additional,WOMEN-Tees_Tanks-id_00001193-02_7_additional_segm.png
25923,WOMEN-Rompers_Jumpsuits-id_00003159-01_2_side.jpg,1,1,7,1,3,7,WOMEN-Rompers_Jumpsuits-id_00003159,01,side,WOMEN-Rompers_Jumpsuits-id_00003159-01_2_side_segm.png
2059,MEN-Sweaters-id_00004638-02_4_full.jpg,1,0,1,3,3,6,MEN-Sweaters-id_00004638,02,full,MEN-Sweaters-id_00004638-02_4_full_segm.png
28715,WOMEN-Skirts-id_00005635-28_4_full.jpg,1,1,7,3,3,7,WOMEN-Skirts-id_00005635,28,full,WOMEN-Skirts-id_00005635-28_4_full_segm.png
38825,WOMEN-Tees_Tanks-id_00004312-02_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00004312,02,full,WOMEN-Tees_Tanks-id_00004312-02_4_full_segm.png
7479,WOMEN-Blouses_Shirts-id_00002193-02_4_full.jpg,5,2,7,0,3,7,WOMEN-Blouses_Shirts-id_00002193,02,full,WOMEN-Blouses_Shirts-id_00002193-02_4_full_segm.png
4346,MEN-Tees_Tanks-id_00004530-08_7_additional.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00004530,08,additional,MEN-Tees_Tanks-id_00004530-08_7_additional_segm.png
12619,WOMEN-Blouses_Shirts-id_00007435-01_4_full.jpg,1,2,1,3,3,3,WOMEN-Blouses_Shirts-id_00007435,01,full,WOMEN-Blouses_Shirts-id_00007435-01_4_full_segm.png
15749,WOMEN-Dresses-id_00001197-01_7_additional.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00001197,01,additional,WOMEN-Dresses-id_00001197-01_7_additional_segm.png
2910,MEN-Tees_Tanks-id_00000161-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00000161,01,full,MEN-Tees_Tanks-id_00000161-01_4_full_segm.png
32582,WOMEN-Sweatshirts_Hoodies-id_00005101-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Sweatshirts_Hoodies-id_00005101,01,full,WOMEN-Sweatshirts_Hoodies-id_00005101-01_4_full_segm.png
24963,WOMEN-Pants-id_00004253-04_1_front.jpg,1,1,2,4,3,3,WOMEN-Pants-id_00004253,04,front,WOMEN-Pants-id_00004253-04_1_front_segm.png
36577,WOMEN-Tees_Tanks-id_00002906-06_4_full.jpg,1,0,7,2,3,7,WOMEN-Tees_Tanks-id_00002906,06,full,WOMEN-Tees_Tanks-id_00002906-06_4_full_segm.png
2087,MEN-Sweaters-id_00004806-01_4_full.jpg,1,0,7,1,3,7,MEN-Sweaters-id_00004806,01,full,MEN-Sweaters-id_00004806-01_4_full_segm.png
13281,WOMEN-Cardigans-id_00000559-01_1_front.jpg,1,1,4,4,4,3,WOMEN-Cardigans-id_00000559,01,front,WOMEN-Cardigans-id_00000559-01_1_front_segm.png
19,MEN-Denim-id_00000265-01_2_side.jpg,1,1,7,3,3,7,MEN-Denim-id_00000265,01,side,MEN-Denim-id_00000265-01_2_side_segm.png
17672,WOMEN-Dresses-id_00003695-01_4_full.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00003695,01,full,WOMEN-Dresses-id_00003695-01_4_full_segm.png
21241,WOMEN-Dresses-id_00007693-01_4_full.jpg,1,1,7,1,3,7,WOMEN-Dresses-id_00007693,01,full,WOMEN-Dresses-id_00007693-01_4_full_segm.png
15555,WOMEN-Dresses-id_00000930-02_3_back.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00000930,02,back,WOMEN-Dresses-id_00000930-02_3_back_segm.png
1063,MEN-Shirts_Polos-id_00003136-02_4_full.jpg,1,1,7,1,3,7,MEN-Shirts_Polos-id_00003136,02,full,MEN-Shirts_Polos-id_00003136-02_4_full_segm.png
27706,WOMEN-Shorts-id_00005386-04_4_full.jpg,1,1,7,3,3,7,WOMEN-Shorts-id_00005386,04,full,WOMEN-Shorts-id_00005386-04_4_full_segm.png
25298,WOMEN-Rompers_Jumpsuits-id_00000554-02_3_back.jpg,1,1,7,1,3,7,WOMEN-Rompers_Jumpsuits-id_00000554,02,back,WOMEN-Rompers_Jumpsuits-id_00000554-02_3_back_segm.png
20996,WOMEN-Dresses-id_00007335-02_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00007335,02,front,WOMEN-Dresses-id_00007335-02_1_front_segm.png
17956,WOMEN-Dresses-id_00004024-06_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00004024,06,additional,WOMEN-Dresses-id_00004024-06_7_additional_segm.png
10116,WOMEN-Blouses_Shirts-id_00004893-04_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00004893,04,full,WOMEN-Blouses_Shirts-id_00004893-04_4_full_segm.png
18160,WOMEN-Dresses-id_00004291-03_2_side.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00004291,03,side,WOMEN-Dresses-id_00004291-03_2_side_segm.png
21983,WOMEN-Graphic_Tees-id_00002319-01_4_full.jpg,1,2,7,1,3,7,WOMEN-Graphic_Tees-id_00002319,01,full,WOMEN-Graphic_Tees-id_00002319-01_4_full_segm.png
20194,WOMEN-Dresses-id_00006437-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006437,02,full,WOMEN-Dresses-id_00006437-02_4_full_segm.png
709,MEN-Pants-id_00006908-01_1_front.jpg,1,1,1,3,5,5,MEN-Pants-id_00006908,01,front,MEN-Pants-id_00006908-01_1_front_segm.png
707,MEN-Pants-id_00006856-05_7_additional.jpg,1,1,0,3,3,3,MEN-Pants-id_00006856,05,additional,MEN-Pants-id_00006856-05_7_additional_segm.png
1282,MEN-Shirts_Polos-id_00005548-06_4_full.jpg,1,1,7,3,3,7,MEN-Shirts_Polos-id_00005548,06,full,MEN-Shirts_Polos-id_00005548-06_4_full_segm.png
26291,WOMEN-Rompers_Jumpsuits-id_00005251-02_7_additional.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00005251,02,additional,WOMEN-Rompers_Jumpsuits-id_00005251-02_7_additional_segm.png
33906,WOMEN-Tees_Tanks-id_00001011-05_1_front.jpg,1,0,7,1,3,7,WOMEN-Tees_Tanks-id_00001011,05,front,WOMEN-Tees_Tanks-id_00001011-05_1_front_segm.png
30448,WOMEN-Sweaters-id_00004103-02_4_full.jpg,4,0,7,5,3,7,WOMEN-Sweaters-id_00004103,02,full,WOMEN-Sweaters-id_00004103-02_4_full_segm.png
28189,WOMEN-Skirts-id_00000586-02_4_full.jpg,1,1,3,3,3,3,WOMEN-Skirts-id_00000586,02,full,WOMEN-Skirts-id_00000586-02_4_full_segm.png
25068,WOMEN-Pants-id_00006105-02_1_front.jpg,1,1,7,3,3,7,WOMEN-Pants-id_00006105,02,front,WOMEN-Pants-id_00006105-02_1_front_segm.png
12845,WOMEN-Blouses_Shirts-id_00007627-06_4_full.jpg,5,2,7,1,3,7,WOMEN-Blouses_Shirts-id_00007627,06,full,WOMEN-Blouses_Shirts-id_00007627-06_4_full_segm.png
24995,WOMEN-Pants-id_00005000-05_1_front.jpg,1,1,5,3,3,1,WOMEN-Pants-id_00005000,05,front,WOMEN-Pants-id_00005000-05_1_front_segm.png
673,MEN-Pants-id_00006535-02_1_front.jpg,1,1,1,3,3,3,MEN-Pants-id_00006535,02,front,MEN-Pants-id_00006535-02_1_front_segm.png
14652,WOMEN-Denim-id_00002338-03_1_front.jpg,1,0,7,3,5,7,WOMEN-Denim-id_00002338,03,front,WOMEN-Denim-id_00002338-03_1_front_segm.png
12476,WOMEN-Blouses_Shirts-id_00007314-03_7_additional.jpg,5,2,1,3,3,3,WOMEN-Blouses_Shirts-id_00007314,03,additional,WOMEN-Blouses_Shirts-id_00007314-03_7_additional_segm.png
38419,WOMEN-Tees_Tanks-id_00004053-05_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00004053,05,full,WOMEN-Tees_Tanks-id_00004053-05_4_full_segm.png
35327,WOMEN-Tees_Tanks-id_00002133-02_4_full.jpg,1,1,7,6,3,7,WOMEN-Tees_Tanks-id_00002133,02,full,WOMEN-Tees_Tanks-id_00002133-02_4_full_segm.png
12679,WOMEN-Blouses_Shirts-id_00007489-02_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00007489,02,full,WOMEN-Blouses_Shirts-id_00007489-02_4_full_segm.png
9804,WOMEN-Blouses_Shirts-id_00004604-04_4_full.jpg,1,0,7,0,3,7,WOMEN-Blouses_Shirts-id_00004604,04,full,WOMEN-Blouses_Shirts-id_00004604-04_4_full_segm.png
2612,MEN-Sweatshirts_Hoodies-id_00005713-03_7_additional.jpg,1,1,7,3,6,7,MEN-Sweatshirts_Hoodies-id_00005713,03,additional,MEN-Sweatshirts_Hoodies-id_00005713-03_7_additional_segm.png
772,MEN-Shirts_Polos-id_00000226-05_7_additional.jpg,1,0,7,6,3,7,MEN-Shirts_Polos-id_00000226,05,additional,MEN-Shirts_Polos-id_00000226-05_7_additional_segm.png
34380,WOMEN-Tees_Tanks-id_00001384-14_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00001384,14,full,WOMEN-Tees_Tanks-id_00001384-14_4_full_segm.png
16621,WOMEN-Dresses-id_00002442-01_2_side.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00002442,01,side,WOMEN-Dresses-id_00002442-01_2_side_segm.png
6798,WOMEN-Blouses_Shirts-id_00001455-02_4_full.jpg,0,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00001455,02,full,WOMEN-Blouses_Shirts-id_00001455-02_4_full_segm.png
14728,WOMEN-Denim-id_00006138-03_1_front.jpg,1,0,7,4,3,7,WOMEN-Denim-id_00006138,03,front,WOMEN-Denim-id_00006138-03_1_front_segm.png
35016,WOMEN-Tees_Tanks-id_00001844-09_4_full.jpg,1,0,7,2,3,7,WOMEN-Tees_Tanks-id_00001844,09,full,WOMEN-Tees_Tanks-id_00001844-09_4_full_segm.png
14235,WOMEN-Cardigans-id_00004838-07_4_full.jpg,5,5,5,1,1,3,WOMEN-Cardigans-id_00004838,07,full,WOMEN-Cardigans-id_00004838-07_4_full_segm.png
27474,WOMEN-Shorts-id_00004097-04_4_full.jpg,1,0,7,3,5,7,WOMEN-Shorts-id_00004097,04,full,WOMEN-Shorts-id_00004097-04_4_full_segm.png
14172,WOMEN-Cardigans-id_00004490-01_1_front.jpg,1,0,4,3,3,1,WOMEN-Cardigans-id_00004490,01,front,WOMEN-Cardigans-id_00004490-01_1_front_segm.png
38204,WOMEN-Tees_Tanks-id_00003917-47_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00003917,47,full,WOMEN-Tees_Tanks-id_00003917-47_4_full_segm.png
14758,WOMEN-Dresses-id_00000021-05_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00000021,05,front,WOMEN-Dresses-id_00000021-05_1_front_segm.png
1746,MEN-Sweaters-id_00001008-05_4_full.jpg,1,1,7,3,3,7,MEN-Sweaters-id_00001008,05,full,MEN-Sweaters-id_00001008-05_4_full_segm.png
7940,WOMEN-Blouses_Shirts-id_00002716-01_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00002716,01,full,WOMEN-Blouses_Shirts-id_00002716-01_4_full_segm.png
18964,WOMEN-Dresses-id_00005265-02_4_full.jpg,1,1,3,1,3,3,WOMEN-Dresses-id_00005265,02,full,WOMEN-Dresses-id_00005265-02_4_full_segm.png
18655,WOMEN-Dresses-id_00004936-02_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00004936,02,full,WOMEN-Dresses-id_00004936-02_4_full_segm.png
41250,WOMEN-Tees_Tanks-id_00006093-05_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00006093,05,full,WOMEN-Tees_Tanks-id_00006093-05_4_full_segm.png
31261,WOMEN-Sweaters-id_00006219-07_4_full.jpg,4,0,7,1,5,7,WOMEN-Sweaters-id_00006219,07,full,WOMEN-Sweaters-id_00006219-07_4_full_segm.png
6785,WOMEN-Blouses_Shirts-id_00001451-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001451,01,full,WOMEN-Blouses_Shirts-id_00001451-01_4_full_segm.png
15019,WOMEN-Dresses-id_00000302-02_4_full.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00000302,02,full,WOMEN-Dresses-id_00000302-02_4_full_segm.png
21265,WOMEN-Dresses-id_00007737-02_7_additional.jpg,5,5,7,1,3,7,WOMEN-Dresses-id_00007737,02,additional,WOMEN-Dresses-id_00007737-02_7_additional_segm.png
3228,MEN-Tees_Tanks-id_00001345-08_4_full.jpg,1,0,7,2,3,7,MEN-Tees_Tanks-id_00001345,08,full,MEN-Tees_Tanks-id_00001345-08_4_full_segm.png
15859,WOMEN-Dresses-id_00001395-04_4_full.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00001395,04,full,WOMEN-Dresses-id_00001395-04_4_full_segm.png
28566,WOMEN-Skirts-id_00004505-05_1_front.jpg,1,1,7,3,1,7,WOMEN-Skirts-id_00004505,05,front,WOMEN-Skirts-id_00004505-05_1_front_segm.png
20094,WOMEN-Dresses-id_00006306-02_4_full.jpg,5,5,4,1,1,3,WOMEN-Dresses-id_00006306,02,full,WOMEN-Dresses-id_00006306-02_4_full_segm.png
69,MEN-Denim-id_00005378-01_7_additional.jpg,4,1,7,3,3,7,MEN-Denim-id_00005378,01,additional,MEN-Denim-id_00005378-01_7_additional_segm.png
14289,WOMEN-Cardigans-id_00005304-01_7_additional.jpg,1,0,1,1,3,1,WOMEN-Cardigans-id_00005304,01,additional,WOMEN-Cardigans-id_00005304-01_7_additional_segm.png
11342,WOMEN-Blouses_Shirts-id_00006155-04_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006155,04,full,WOMEN-Blouses_Shirts-id_00006155-04_4_full_segm.png
38768,WOMEN-Tees_Tanks-id_00004258-01_2_side.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00004258,01,side,WOMEN-Tees_Tanks-id_00004258-01_2_side_segm.png
1338,MEN-Shirts_Polos-id_00005940-01_4_full.jpg,1,0,7,4,3,7,MEN-Shirts_Polos-id_00005940,01,full,MEN-Shirts_Polos-id_00005940-01_4_full_segm.png
17658,WOMEN-Dresses-id_00003684-02_7_additional.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00003684,02,additional,WOMEN-Dresses-id_00003684-02_7_additional_segm.png
15267,WOMEN-Dresses-id_00000606-02_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00000606,02,front,WOMEN-Dresses-id_00000606-02_1_front_segm.png
13092,WOMEN-Blouses_Shirts-id_00007846-02_1_front.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00007846,02,front,WOMEN-Blouses_Shirts-id_00007846-02_1_front_segm.png
25806,WOMEN-Rompers_Jumpsuits-id_00002582-01_1_front.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00002582,01,front,WOMEN-Rompers_Jumpsuits-id_00002582-01_1_front_segm.png
8735,WOMEN-Blouses_Shirts-id_00003549-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00003549,02,full,WOMEN-Blouses_Shirts-id_00003549-02_4_full_segm.png
25535,WOMEN-Rompers_Jumpsuits-id_00001506-02_1_front.jpg,1,1,7,1,1,7,WOMEN-Rompers_Jumpsuits-id_00001506,02,front,WOMEN-Rompers_Jumpsuits-id_00001506-02_1_front_segm.png
25098,WOMEN-Pants-id_00006557-04_1_front.jpg,1,1,2,3,3,3,WOMEN-Pants-id_00006557,04,front,WOMEN-Pants-id_00006557-04_1_front_segm.png
30192,WOMEN-Sweaters-id_00003400-02_1_front.jpg,1,0,5,3,3,3,WOMEN-Sweaters-id_00003400,02,front,WOMEN-Sweaters-id_00003400-02_1_front_segm.png
33827,WOMEN-Tees_Tanks-id_00000960-13_4_full.jpg,1,1,7,3,2,7,WOMEN-Tees_Tanks-id_00000960,13,full,WOMEN-Tees_Tanks-id_00000960-13_4_full_segm.png
22860,WOMEN-Jackets_Coats-id_00000435-02_7_additional.jpg,1,1,1,3,3,3,WOMEN-Jackets_Coats-id_00000435,02,additional,WOMEN-Jackets_Coats-id_00000435-02_7_additional_segm.png
23273,WOMEN-Jackets_Coats-id_00002599-01_7_additional.jpg,1,0,3,3,3,3,WOMEN-Jackets_Coats-id_00002599,01,additional,WOMEN-Jackets_Coats-id_00002599-01_7_additional_segm.png
22186,WOMEN-Graphic_Tees-id_00003452-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Graphic_Tees-id_00003452,02,full,WOMEN-Graphic_Tees-id_00003452-02_4_full_segm.png
8055,WOMEN-Blouses_Shirts-id_00002834-02_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002834,02,full,WOMEN-Blouses_Shirts-id_00002834-02_4_full_segm.png
43044,WOMEN-Tees_Tanks-id_00007320-02_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00007320,02,full,WOMEN-Tees_Tanks-id_00007320-02_4_full_segm.png
35202,WOMEN-Tees_Tanks-id_00001996-01_4_full.jpg,1,2,7,1,3,7,WOMEN-Tees_Tanks-id_00001996,01,full,WOMEN-Tees_Tanks-id_00001996-01_4_full_segm.png
43799,WOMEN-Tees_Tanks-id_00007843-04_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00007843,04,full,WOMEN-Tees_Tanks-id_00007843-04_4_full_segm.png
38659,WOMEN-Tees_Tanks-id_00004200-05_7_additional.jpg,4,5,7,3,3,7,WOMEN-Tees_Tanks-id_00004200,05,additional,WOMEN-Tees_Tanks-id_00004200-05_7_additional_segm.png
17465,WOMEN-Dresses-id_00003473-02_3_back.jpg,1,1,7,4,4,7,WOMEN-Dresses-id_00003473,02,back,WOMEN-Dresses-id_00003473-02_3_back_segm.png
40158,WOMEN-Tees_Tanks-id_00005268-04_4_full.jpg,1,1,1,3,1,3,WOMEN-Tees_Tanks-id_00005268,04,full,WOMEN-Tees_Tanks-id_00005268-04_4_full_segm.png
22961,WOMEN-Jackets_Coats-id_00001003-01_1_front.jpg,1,0,4,1,3,3,WOMEN-Jackets_Coats-id_00001003,01,front,WOMEN-Jackets_Coats-id_00001003-01_1_front_segm.png
37103,WOMEN-Tees_Tanks-id_00003343-15_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00003343,15,full,WOMEN-Tees_Tanks-id_00003343-15_4_full_segm.png
24712,WOMEN-Pants-id_00000887-02_1_front.jpg,1,1,1,1,1,3,WOMEN-Pants-id_00000887,02,front,WOMEN-Pants-id_00000887-02_1_front_segm.png
10755,WOMEN-Blouses_Shirts-id_00005558-03_4_full.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00005558,03,full,WOMEN-Blouses_Shirts-id_00005558-03_4_full_segm.png
40856,WOMEN-Tees_Tanks-id_00005747-05_4_full.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00005747,05,full,WOMEN-Tees_Tanks-id_00005747-05_4_full_segm.png
2893,MEN-Tees_Tanks-id_00000091-02_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00000091,02,full,MEN-Tees_Tanks-id_00000091-02_4_full_segm.png
2608,MEN-Sweatshirts_Hoodies-id_00005713-01_7_additional.jpg,1,1,7,3,3,7,MEN-Sweatshirts_Hoodies-id_00005713,01,additional,MEN-Sweatshirts_Hoodies-id_00005713-01_7_additional_segm.png
40045,WOMEN-Tees_Tanks-id_00005203-02_2_side.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00005203,02,side,WOMEN-Tees_Tanks-id_00005203-02_2_side_segm.png
10894,WOMEN-Blouses_Shirts-id_00005643-02_4_full.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00005643,02,full,WOMEN-Blouses_Shirts-id_00005643-02_4_full_segm.png
33150,WOMEN-Tees_Tanks-id_00000304-03_4_full.jpg,1,2,4,1,3,3,WOMEN-Tees_Tanks-id_00000304,03,full,WOMEN-Tees_Tanks-id_00000304-03_4_full_segm.png
36791,WOMEN-Tees_Tanks-id_00003114-02_1_front.jpg,1,1,7,2,3,7,WOMEN-Tees_Tanks-id_00003114,02,front,WOMEN-Tees_Tanks-id_00003114-02_1_front_segm.png
3883,MEN-Tees_Tanks-id_00003228-23_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003228,23,full,MEN-Tees_Tanks-id_00003228-23_4_full_segm.png
29127,WOMEN-Sweaters-id_00000509-03_7_additional.jpg,1,0,7,3,5,7,WOMEN-Sweaters-id_00000509,03,additional,WOMEN-Sweaters-id_00000509-03_7_additional_segm.png
29668,WOMEN-Sweaters-id_00002049-01_4_full.jpg,1,1,1,3,3,1,WOMEN-Sweaters-id_00002049,01,full,WOMEN-Sweaters-id_00002049-01_4_full_segm.png
38411,WOMEN-Tees_Tanks-id_00004042-05_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00004042,05,full,WOMEN-Tees_Tanks-id_00004042-05_4_full_segm.png
11301,WOMEN-Blouses_Shirts-id_00006127-02_1_front.jpg,1,0,5,1,3,0,WOMEN-Blouses_Shirts-id_00006127,02,front,WOMEN-Blouses_Shirts-id_00006127-02_1_front_segm.png
17866,WOMEN-Dresses-id_00003921-06_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00003921,06,side,WOMEN-Dresses-id_00003921-06_2_side_segm.png
29805,WOMEN-Sweaters-id_00002280-01_1_front.jpg,1,2,4,3,3,1,WOMEN-Sweaters-id_00002280,01,front,WOMEN-Sweaters-id_00002280-01_1_front_segm.png
24752,WOMEN-Pants-id_00001597-03_1_front.jpg,1,1,7,3,3,7,WOMEN-Pants-id_00001597,03,front,WOMEN-Pants-id_00001597-03_1_front_segm.png
1615,MEN-Suiting-id_00000270-01_4_full.jpg,1,1,7,3,3,7,MEN-Suiting-id_00000270,01,full,MEN-Suiting-id_00000270-01_4_full_segm.png
15362,WOMEN-Dresses-id_00000731-03_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00000731,03,full,WOMEN-Dresses-id_00000731-03_4_full_segm.png
43596,WOMEN-Tees_Tanks-id_00007721-34_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00007721,34,full,WOMEN-Tees_Tanks-id_00007721-34_4_full_segm.png
17770,WOMEN-Dresses-id_00003830-03_4_full.jpg,4,4,7,3,3,7,WOMEN-Dresses-id_00003830,03,full,WOMEN-Dresses-id_00003830-03_4_full_segm.png
5572,WOMEN-Blouses_Shirts-id_00000171-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00000171,01,full,WOMEN-Blouses_Shirts-id_00000171-01_4_full_segm.png
11892,WOMEN-Blouses_Shirts-id_00006708-01_4_full.jpg,1,5,5,3,0,1,WOMEN-Blouses_Shirts-id_00006708,01,full,WOMEN-Blouses_Shirts-id_00006708-01_4_full_segm.png
17697,WOMEN-Dresses-id_00003705-03_2_side.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00003705,03,side,WOMEN-Dresses-id_00003705-03_2_side_segm.png
434,MEN-Jackets_Vests-id_00006915-01_4_full.jpg,1,1,1,3,3,5,MEN-Jackets_Vests-id_00006915,01,full,MEN-Jackets_Vests-id_00006915-01_4_full_segm.png
30646,WOMEN-Sweaters-id_00004647-04_4_full.jpg,1,0,7,3,5,7,WOMEN-Sweaters-id_00004647,04,full,WOMEN-Sweaters-id_00004647-04_4_full_segm.png
14492,WOMEN-Cardigans-id_00006779-02_7_additional.jpg,1,0,4,3,3,1,WOMEN-Cardigans-id_00006779,02,additional,WOMEN-Cardigans-id_00006779-02_7_additional_segm.png
25253,WOMEN-Rompers_Jumpsuits-id_00000344-07_4_full.jpg,1,1,7,3,1,7,WOMEN-Rompers_Jumpsuits-id_00000344,07,full,WOMEN-Rompers_Jumpsuits-id_00000344-07_4_full_segm.png
1427,MEN-Shorts-id_00001281-02_7_additional.jpg,1,1,7,3,1,7,MEN-Shorts-id_00001281,02,additional,MEN-Shorts-id_00001281-02_7_additional_segm.png
553,MEN-Pants-id_00001510-04_1_front.jpg,1,1,0,3,3,3,MEN-Pants-id_00001510,04,front,MEN-Pants-id_00001510-04_1_front_segm.png
24745,WOMEN-Pants-id_00001533-01_1_front.jpg,1,0,7,1,3,7,WOMEN-Pants-id_00001533,01,front,WOMEN-Pants-id_00001533-01_1_front_segm.png
613,MEN-Pants-id_00003683-05_4_full.jpg,1,1,7,3,3,7,MEN-Pants-id_00003683,05,full,MEN-Pants-id_00003683-05_4_full_segm.png
16544,WOMEN-Dresses-id_00002372-02_7_additional.jpg,1,1,2,0,0,3,WOMEN-Dresses-id_00002372,02,additional,WOMEN-Dresses-id_00002372-02_7_additional_segm.png
25368,WOMEN-Rompers_Jumpsuits-id_00000820-05_2_side.jpg,1,1,7,0,0,7,WOMEN-Rompers_Jumpsuits-id_00000820,05,side,WOMEN-Rompers_Jumpsuits-id_00000820-05_2_side_segm.png
15529,WOMEN-Dresses-id_00000873-02_4_full.jpg,1,1,2,3,3,3,WOMEN-Dresses-id_00000873,02,full,WOMEN-Dresses-id_00000873-02_4_full_segm.png
27373,WOMEN-Shorts-id_00003583-08_4_full.jpg,1,1,7,3,3,7,WOMEN-Shorts-id_00003583,08,full,WOMEN-Shorts-id_00003583-08_4_full_segm.png
36095,WOMEN-Tees_Tanks-id_00002523-07_4_full.jpg,1,1,7,1,3,7,WOMEN-Tees_Tanks-id_00002523,07,full,WOMEN-Tees_Tanks-id_00002523-07_4_full_segm.png
